-0.15731066587652354 0.11799183350683683 4.0811798484632905E-5 0.01611369264423243
-0.31342051569107193 0.2215906682799274 8.094660430315201E-5 0.03191052442436415
-0.4682630890933138 0.31258487909444976 1.2042126873278527E-4 0.047397411128064296
-0.6217679830919411 0.39253637326407215 1.592520293785813E-4 0.06258111952154993
-0.7739589797959645 0.46280973187711316 1.9745461113980484E-4 0.07746826050073063
-0.9250596834980155 0.5245974362512669 2.3504455062744694E-4 0.09206525947727133
-1.07558533087945 0.5789417724898781 2.7203773926381307E-4 0.10637830747389773
-1.2264125876867225 0.6267539075327607 3.0845114968004023E-4 0.12041329917655377
-1.378825888700555 0.6688305364894603 3.443036995760087E-4 0.13417576448593047
-1.5345419920709884 0.7058684260124769 3.7961720742444975E-4 0.14767079931864305
-1.695715554730182 0.73847712202611 4.144173999080341E-4 0.16090300025957976
-1.8649286568075656 0.7671900483624887 4.4873493879222387E-4 0.1738764065185367
-2.0451668607267117 0.7924741914948881 4.826064434369884E-4 0.18659445164780614
-2.239783890726121 0.8147385421525211 5.16075493472356E-4 0.1990599266766703
-2.4524565235587388 0.8343414447283853 5.491936038514199E-4 0.21127495570479002
-2.6871308717218505 0.8515969884947514 5.820211713122239E-4 0.2232409845378588
-2.9479609513004608 0.8667805597855008 6.14628397101434E-4 0.2349587826078244
-3.2392402664355653 0.8801336609645306 6.47096195568131E-4 0.24642845816031642
-3.5653271065228442 0.8918680898945243 6.795171018813469E-4 0.257649486482791
-3.930564327368135 0.902169562606801 7.119961946251909E-4 0.26862075076405667
-4.339194555347973 0.9112008518754886 7.446520503452133E-4 0.27934059500178987
-4.795271991955493 0.9191045053722331 7.776177472173252E-4 0.2898068881983117
-5.302572279538687 0.9260051989846867 8.110419338344625E-4 0.30001709890096395
-5.864502189462251 0.9320117736871999 8.450899765932124E-4 0.30996837895162166
-6.484011181366327 0.9372189980174361 8.799451952396617E-4 0.3196576551141068
-7.163507126035009 0.9417090926981083 9.158101907223411E-4 0.3290817270556949
-7.904778655097234 0.9455530492081693 9.529082625257334E-4 0.3382373699789199
-8.708926672071719 0.9488117701123 9.914849040638576E-4 0.34712144004302464
-9.576307510447672 0.9515370556613889 0.0010318093544806847 0.35573098059118385
-10.506490042783275 0.953772458538674 0.0010741761733742573 0.3640633271194664
-11.498228727245223 0.955554026601084 0.0011189067916630977 0.37211620889369224
-12.549454132648368 0.9569109519994728 0.0011663509772884798 0.37988784514533186
-13.657281929099472 0.957866144087338 0.0012168881390714605 0.38737703385854283
-14.818040698165003 0.9584367429574094 0.0012709283763479267 0.3945832312951874
-16.02731824134974 0.9586345901646739 0.0013289131666785398 0.40150662058815306
-17.280025390510055 0.958466673056686 0.0013913155698331637 0.40814816795830317
-18.57047569119967 0.9579355589571592 0.0014586398144267028 0.4145096653686302
-19.892478778827748 0.9570398350252577 0.001531420125306342 0.4205937587124345
-21.239444829319282 0.9557745687075725 0.0016102186466322701 0.42640396093342015
-22.60449716142733 0.9541318020761753 0.0016956223195430365 0.43194464978898117
-23.98058990508243 0.952101090793009 0.0017882385868677653 0.437221050289895
-25.36062762435105 0.9496700948083218 0.0018886898236059237 0.44223920217763035
-26.737583878225475 0.9468252231423029 0.0019976064342460305 0.44700591313214966
-28.10461589228585 0.9435523293121091 0.002115618619569842 0.45152869873484225
-29.455172769279798 0.9398374474239664 0.002243346898132356 0.4558157105368891
-30.783094957107746 0.9356675521115463 0.0023813915699431487 0.45987565389326174
-32.08270299408847 0.9310313189956003 0.0025303214263306274 0.4637176975033967
-33.34887384871685 0.9259198569091919 0.0026906621294374104 0.46735137683522276
-34.5771034614179 0.920327379546867 0.0028628847911496558 0.470786493782384
-35.76355438790551 0.9142517831329835 0.0030473953556354044 0.4740330149991041
-36.905087755152486 0.9076950986252802 0.0032445254143439787 0.4771009713607885
-37.99927909175545 0.9006637920072463 0.003454525045306669 0.48000036090470655
-39.04441799974641 0.8931688941118351 0.0036775581673391964 0.48274105741491297
-40.0394920976398 0.8852259514920326 0.0039137007427351295 0.4853327265378855
-40.98415617098028 0.87685480111082 0.004162941967434596 0.48778475096641954
-41.87868798605842 0.8680791828698295 0.004425188379664664 0.49010616583107347
-42.72393271113019 0.8589262140248058 0.00470027062201417 0.49230560501618287
-43.52123829878462 0.8494257573128375 0.004987952429617709 0.49439125869706235
-44.27238446890272 0.8396097194342407 0.005287941303518413 0.4963708420004216
